Timestamp,Mode,Alarm,Temp,Date
2023-01-31 08:17:22,1,1,7.1,2023-01-31
2023-01-31 11:24:36,1,0,7.1,2023-01-31
2023-01-31 11:25:18,1,1,11.0,2023-01-31
2023-01-31 11:30:46,1,0,11.0,2023-01-31
2023-01-31 11:31:28,1,1,11.3,2023-01-31
2023-01-31 16:20:02,1,0,11.3,2023-01-31
2023-01-31 16:20:41,1,1,11.0,2023-01-31
2023-01-31 16:21:44,1,0,11.0,2023-01-31
2023-01-31 16:22:27,1,1,11.0,2023-01-31
2023-01-31 16:45:17,1,0,11.0,2023-01-31
2023-01-31 16:45:58,1,1,10.6,2023-01-31
2023-01-31 16:49:13,1,0,10.6,2023-01-31
2023-01-31 16:49:55,1,1,10.6,2023-01-31
2023-01-31 16:50:47,1,0,10.6,2023-01-31
2023-01-31 16:51:28,1,1,10.6,2023-01-31
2023-01-31 22:09:06,1,1,8.5,2023-01-31
2023-02-01 03:26:38,1,1,7.5,2023-02-01
2023-02-01 08:44:07,1,1,7.1,2023-02-01
2023-02-01 09:32:00,1,0,7.1,2023-02-01
2023-02-01 09:32:42,1,1,8.2,2023-02-01
2023-02-01 09:42:06,1,0,8.2,2023-02-01
2023-02-01 09:42:38,1,0,8.2,2023-02-01
2023-02-01 09:42:50,1,1,8.2,2023-02-01
2023-02-01 15:00:23,1,1,11.7,2023-02-01
2023-02-01 20:18:24,1,1,10.3,2023-02-01
2023-02-02 01:36:13,1,1,9.6,2023-02-02
2023-02-02 06:53:54,1,1,8.5,2023-02-02
2023-02-02 12:11:46,1,1,13.1,2023-02-02
2023-02-02 17:30:03,1,1,12.0,2023-02-02
2023-02-02 22:48:06,1,1,11.0,2023-02-02
2023-02-03 04:06:06,1,1,9.9,2023-02-03
2023-02-03 09:24:01,1,1,11.0,2023-02-03
2023-02-03 14:42:17,1,1,13.8,2023-02-03
2023-02-03 16:21:24,1,0,13.8,2023-02-03
2023-02-03 16:22:06,1,1,13.1,2023-02-03
2023-02-03 16:22:24,1,0,13.1,2023-02-03
2023-02-03 16:23:06,1,1,13.1,2023-02-03
2023-02-03 21:41:17,1,1,11.7,2023-02-03
2023-02-04 02:59:18,1,1,10.3,2023-02-04
2023-02-04 08:17:08,1,1,9.9,2023-02-04
2023-02-04 13:35:02,1,1,12.0,2023-02-04
2023-02-04 18:52:57,1,1,10.3,2023-02-04
2023-02-05 00:10:46,1,1,9.6,2023-02-05
2023-02-05 05:28:24,1,1,7.5,2023-02-05
2023-02-05 10:45:41,1,1,9.6,2023-02-05
2023-02-05 16:03:41,1,1,10.3,2023-02-05
2023-02-05 21:21:03,1,1,6.8,2023-02-05
2023-02-06 02:38:24,1,1,6.8,2023-02-06
2023-02-06 07:55:42,1,1,6.1,2023-02-06
2023-02-06 12:43:17,1,0,6.1,2023-02-06
2023-02-06 12:44:00,1,1,10.6,2023-02-06
2023-02-06 13:03:47,1,0,10.6,2023-02-06
2023-02-06 13:04:29,1,1,10.6,2023-02-06
2023-02-06 14:30:03,1,0,10.6,2023-02-06
2023-02-06 14:30:45,1,1,11.0,2023-02-06
2023-02-06 16:21:09,1,0,11.0,2023-02-06
2023-02-06 16:21:34,1,0,9.9,2023-02-06
2023-02-06 16:21:53,1,1,9.9,2023-02-06
2023-02-06 21:38:59,1,1,6.8,2023-02-06
2023-02-07 02:56:08,1,1,4.0,2023-02-07
2023-02-07 08:13:01,1,1,3.6,2023-02-07
2023-02-07 08:49:11,1,0,3.6,2023-02-07
2023-02-07 08:49:52,1,1,4.0,2023-02-07
2023-02-07 08:50:35,1,0,4.0,2023-02-07
2023-02-07 08:51:16,1,1,4.0,2023-02-07
2023-02-22 16:15:57,1,0,11.0,2023-02-22
2023-02-22 16:16:38,1,0,9.6,2023-02-22
2023-02-22 16:17:22,1,1,9.6,2023-02-22
2023-02-22 21:34:45,1,1,10.6,2023-02-22
2023-02-23 02:52:38,1,1,8.9,2023-02-23
2023-02-23 08:10:10,1,1,9.9,2023-02-23
2023-02-23 10:57:12,1,0,9.9,2023-02-23
2023-02-23 10:57:54,1,1,11.0,2023-02-23
2023-02-23 11:12:15,1,0,11.0,2023-02-23
2023-02-23 11:12:55,1,1,10.6,2023-02-23
2023-02-23 11:46:17,1,0,10.6,2023-02-23
2023-02-23 11:46:59,1,1,11.0,2023-02-23
2023-02-23 11:48:07,1,0,11.0,2023-02-23
2023-02-23 11:48:49,1,1,11.0,2023-02-23
2023-02-23 12:59:37,1,0,11.0,2023-02-23
2023-02-23 13:00:19,1,1,10.3,2023-02-23
2023-02-23 15:59:45,1,0,10.3,2023-02-23
2023-02-23 16:00:26,1,1,10.3,2023-02-23
2023-02-23 21:17:38,1,1,7.5,2023-02-23
2023-02-24 02:34:57,1,1,6.4,2023-02-24
2023-02-24 07:52:22,1,1,7.1,2023-02-24
2023-02-24 11:39:43,1,0,7.1,2023-02-24
2023-02-24 11:40:25,1,1,11.3,2023-02-24
2023-02-24 11:47:36,1,0,11.3,2023-02-24
2023-02-24 11:48:18,1,1,11.7,2023-02-24
2023-02-24 12:31:16,1,0,11.7,2023-02-24
2023-02-24 12:31:59,1,1,11.7,2023-02-24
2023-02-24 12:40:43,1,0,11.7,2023-02-24
2023-02-24 12:41:25,1,1,11.7,2023-02-24
2023-02-24 17:59:01,1,1,9.2,2023-02-24
2023-02-24 23:16:37,1,1,7.1,2023-02-24
2023-02-24 23:16:48,1,1,7.1,2023-02-24
2023-02-25 04:34:03,1,1,6.4,2023-02-25
2023-02-25 09:51:26,1,1,8.2,2023-02-25
2023-02-25 15:09:11,1,1,9.6,2023-02-25
2023-02-25 20:26:39,1,1,5.7,2023-02-25
2023-02-26 01:44:01,1,1,5.4,2023-02-26
2023-02-26 07:01:05,1,1,5.0,2023-02-26
2023-02-26 12:18:27,1,1,8.2,2023-02-26
2023-02-26 17:36:04,1,1,7.1,2023-02-26
2023-02-26 22:53:14,1,1,4.3,2023-02-26
2023-02-27 04:10:09,1,1,2.9,2023-02-27
2023-02-27 09:27:09,1,1,7.1,2023-02-27
2023-02-27 09:36:26,1,0,7.1,2023-02-27
2023-02-27 09:37:08,1,1,7.5,2023-02-27
2023-02-27 09:49:51,1,0,7.5,2023-02-27
2023-02-27 09:50:33,1,1,7.5,2023-02-27
2023-02-27 10:06:43,1,0,7.5,2023-02-27
2023-02-27 10:07:25,1,1,7.5,2023-02-27
2023-03-27 12:38:03,1,0,12.0,2023-03-27
2023-03-27 12:38:09,1,0,12.0,2023-03-27
2023-03-27 12:58:48,1,0,12.7,2023-03-27
2023-03-27 12:58:55,1,0,12.7,2023-03-27
2023-03-27 14:04:57,1,0,12.7,2023-03-27
2023-03-27 14:05:03,1,0,12.7,2023-03-27
2023-03-27 14:15:49,1,0,13.1,2023-03-27
2023-03-27 14:15:56,1,0,13.1,2023-03-27
2023-03-27 14:19:26,1,0,13.4,2023-03-27
2023-03-27 14:19:32,1,0,13.4,2023-03-27
2023-03-27 14:53:33,1,0,13.4,2023-03-27
2023-03-27 14:53:38,1,0,13.4,2023-03-27
2023-03-28 08:52:49,1,1,10.6,2023-03-28
2023-03-28 11:27:33,1,0,10.6,2023-03-28
2023-03-28 11:27:41,1,0,10.6,2023-03-28
2023-03-28 11:46:16,1,0,11.3,2023-03-28
2023-03-28 11:46:23,1,0,11.3,2023-03-28
2023-03-28 12:30:28,1,0,11.7,2023-03-28
2023-03-28 12:30:35,1,0,11.7,2023-03-28
2023-03-29 14:22:22,1,0,14.1,2023-03-29
2023-03-29 14:22:30,1,0,14.1,2023-03-29
2023-03-29 14:23:04,1,1,13.8,2023-03-29
2023-03-29 14:29:18,1,0,13.8,2023-03-29
2023-03-29 14:29:25,1,0,13.8,2023-03-29
2023-03-30 00:59:51,1,1,13.4,2023-03-30
2023-03-30 16:55:55,1,1,18.0,2023-03-30
2023-03-31 10:27:25,1,0,13.4,2023-03-31
2023-03-31 10:27:30,1,0,13.4,2023-03-31
2023-03-31 19:29:12,1,1,13.1,2023-03-31
2023-04-01 11:23:08,1,1,11.3,2023-04-01
2023-04-03 00:28:57,1,1,7.1,2023-04-03
2023-04-04 08:16:38,1,1,7.8,2023-04-04
2023-04-04 13:35:01,1,1,16.6,2023-04-04
2023-04-04 18:53:52,1,1,13.4,2023-04-04
2023-04-06 10:06:55,1,0,13.1,2023-04-06
2023-04-06 10:07:00,1,0,13.1,2023-04-06
2023-04-06 10:07:15,1,0,13.4,2023-04-06
2023-04-06 12:35:55,1,0,13.4,2023-04-06
2023-04-06 12:36:00,1,0,13.4,2023-04-06
2023-04-06 12:37:40,1,0,14.5,2023-04-06
2023-04-06 12:37:47,1,0,14.5,2023-04-06
2023-04-07 02:01:43,1,1,9.9,2023-04-07
2023-04-07 12:37:42,1,1,15.9,2023-04-07
2023-04-09 07:03:04,1,1,9.2,2023-04-09
2023-04-09 17:40:21,1,1,16.6,2023-04-09
2023-04-10 04:17:40,1,1,13.4,2023-04-10
2023-04-11 12:07:53,1,1,16.2,2023-04-11
2023-04-13 11:44:01,1,0,9.2,2023-04-13
2023-04-13 11:44:07,1,0,9.2,2023-04-13
2023-04-17 16:44:08,1,1,15.9,2023-04-17
2023-04-18 03:20:32,1,1,9.9,2023-04-18
2023-04-18 08:38:35,1,1,11.7,2023-04-18
2023-04-18 09:25:47,1,0,11.7,2023-04-18
2023-04-18 09:25:54,1,0,11.7,2023-04-18
2023-04-18 10:49:08,1,0,12.4,2023-04-18
2023-04-18 10:49:16,1,0,12.4,2023-04-18
2023-04-18 11:03:29,1,0,13.1,2023-04-18
2023-04-18 11:03:36,1,0,13.1,2023-04-18
2023-04-18 12:27:56,1,0,13.1,2023-04-18
2023-04-18 12:28:01,1,0,13.1,2023-04-18
2023-04-20 11:09:54,1,0,11.7,2023-04-20
2023-04-20 11:10:01,1,0,11.7,2023-04-20
2023-05-13 03:34:49,1,1,11.0,2023-05-13
2023-05-13 08:52:54,1,1,12.0,2023-05-13
2023-05-13 14:11:40,1,1,15.9,2023-05-13
2023-05-14 06:06:50,1,1,10.6,2023-05-14
2023-05-15 03:22:48,1,1,14.5,2023-05-15
2023-05-15 13:59:25,1,0,13.8,2023-05-15
2023-05-15 13:59:35,1,0,13.8,2023-05-15
2023-05-15 14:01:16,1,0,14.8,2023-05-15
